ext_id,title,link,predicted_ontology 
P60131155,All Weather Firefly Leggings,http://www.marksandspencer.com/printed-leggings/p/p60131155,women>bottomwear>pants>leggings
P60124522,Pure Silk Foulard Tie MADE WITH SWAROVSKI&reg; ELEMENTS,http://www.marksandspencer.com/pure-silk-textured-tie-made-with-swarovski-elements/p/p60124522,men>accessories>ties_pocket_squares
P60139417,Pure Silk Paisley Print Pocket Square,http://www.marksandspencer.com/pure-silk-printed-pocket-square/p/p60139417,men>accessories>ties_pocket_squares
P60131584,Floral Print Round Neck Long Sleeve T-Shirt,http://www.marksandspencer.com/floral-print-round-neck-long-sleeve-t-shirt/p/p60131584,women>topwear>tshirts
P60138154,5 Pack Pure Cotton Low Rise Shorts,http://www.marksandspencer.com/5-pack-pure-cotton-low-rise-shorts/p/p60138154,unisex>bottomwear>shorts
P60146014,Oval Multi Hoops Earrings,http://www.marksandspencer.com/oval-multi-hoops-earrings/p/p60146014,women>accessories>jewelry>earrings
P60128227,4 Pairs of Cotton Rich Baby Socks (0-24 Months),http://www.marksandspencer.com/4-pairs-of-cotton-rich-socks-0-24-months-/p/p60128227,kids>underwear_&_socks>socks
P60143072,Two Tone Link Necklace,http://www.marksandspencer.com/two-tone-link-necklace/p/p60143072,women>accessories>jewelry>necklaces
P60148871,Floral Bead Drop Earrings,http://www.marksandspencer.com/floral-bead-drop-earrings/p/p60148871,women>accessories>jewelry>earrings
P60124341,Pure Cotton Striped Long Sleeve Blouse,http://www.marksandspencer.com/pure-cotton-striped-long-sleeve-blouse/p/p60124341,women>topwear>blouses
P60128645,Seahorse Design Quick Dry Swim Shorts,http://www.marksandspencer.com/printed-quick-dry-swim-shorts/p/p60128645,unisex>bottomwear>shorts
P60128275,5 Pairs of Cotton Rich Novelty Socks (1-14 Years),http://www.marksandspencer.com/5-pairs-of-cotton-rich-novelty-socks-1-14-years-/p/p60128275,kids>underwear_&_socks>socks
P60131010,Cotton Rich Tassel Kaftan (3-16 Years),http://www.marksandspencer.com/cotton-rich-tassel-kaftan-3-16-years-/p/p60131010,kids>arabian_clothing>kaftans
P60131441,Cotton Blend Textured Pencil Midi Skirt,http://www.marksandspencer.com/cotton-blend-textured-pencil-midi-skirt/p/p60131441,women>bottomwear>skirts>midi
P60143836,Stripe & Spot Summer Hat,http://www.marksandspencer.com/stripe-and-spot-summer-hat/p/p60143836,unisex>accessories>hats>others
P60126474,Tankini Set with Sun Safe UPF50+ (3 Months - 7 Years),http://www.marksandspencer.com/2-piece-striped-swimsuits-3-months-7-years-/p/p60126474,kids>swimwear>one_piece
P60131427,Cotton Rich Textured Pencil Midi Skirt,http://www.marksandspencer.com/cotton-rich-textured-pencil-midi-skirt/p/p60131427,women>bottomwear>skirts>midi
P60129051,Rimless Sunglasses,http://www.marksandspencer.com/rimless-sunglasses/p/p60129051,unisex>accessories>eyewear
P60163996,Straight Ankle Grazer Jeans,http://www.marksandspencer.com/straight-leg-jeans/p/p60163996,women>bottomwear>jeans>ankle
P60149211,Seamfree Assorted Crop Tops (6-16 Years),http://www.marksandspencer.com/seamfree-assorted-crop-tops-6-16-years-/p/p60149211,kids>topwear>cropped
P60131727,Pure Cotton Textured Shirt (3-16 Years),http://www.marksandspencer.com/pure-cotton-textured-shirt-3-16-years-/p/p60131727,kids>topwear>shirts
P60137919,Cotton Blend Wide Leg Trousers,http://www.marksandspencer.com/cotton-blend-straight-leg-trousers/p/p60137919,unisex>bottomwear>pants>trousers
P60130680,Pure Cotton Textured Shirt (3-16 Years),http://www.marksandspencer.com/pure-cotton-textured-shirt-3-16-years-/p/p60130680,kids>topwear>shirts
P60126301,3 Piece Shark Swimsuit Set (3 Months - 7 Years),http://www.marksandspencer.com/3-piece-shark-swimsuit-set-3-months-7-years-/p/p60126301,kids>swimwear>others
P60131912,Secret Slimming&trade; Colour Block Wrap Swimsuit,http://www.marksandspencer.com/secret-slimming-colour-block-wrap-swimsuit/p/p60131912,women>swimwear>others
P60162070,Padded Jacket,http://www.marksandspencer.com/padded-jacket/p/p60162070,unisex>outerwear>jackets&coats>others
P60127216,Silk & Lace Floral Print Brazilian Knickers,http://www.marksandspencer.com/silk-and-lace-floral-print-brazilian-knickers/p/p60127216,women>bottomwear>shorts
P60143301,Extra Wide Fit Stiletto Heel Court Shoes,http://www.marksandspencer.com/stiletto-heel-bow-detail-court-shoes/p/p60143301,women>shoes>heels>stilleto
P60133109,Pure Cotton Tassel Cover Up,http://www.marksandspencer.com/pure-cotton-pom-pom-tunic-dress/p/p60133109,women>swimwear>coverups
P60135434,Loopy Bunch Necklace,http://www.marksandspencer.com/loopy-bunch-necklace/p/p60135434,women>accessories>jewelry>necklaces
P60138176,5 Pack Cotton Rich High Leg Knickers,http://www.marksandspencer.com/5-pack-cotton-rich-high-leg-knickers/p/p60138176,unisex>bottomwear>shorts
P60132134,Active Performance Mesh T-Shirt,http://www.marksandspencer.com/textured-crew-neck-t-shirt/p/p60132134,unisex>topwear>tshirts
P60126507,Swimsuit with Sun Safe UPF50+ (3-16 Years),http://www.marksandspencer.com/bird-print-swimsuit-with-lycra-xtra-life-3-16-years-/p/p60126507,kids>swimwear>others
P60144360,Pure Cotton Cropped Top (3-16 Years),http://www.marksandspencer.com/pure-cotton-cropped-top-3-16-years-/p/p60144360,kids>topwear>others
P60145894,Lace-up Trainers,http://www.marksandspencer.com/lace-up-trainers/p/p60145894,unisex>shoes>athletic_sneakers>others
P60159517,Alphabet R Freshfeet&trade; Socks,http://www.marksandspencer.com/cotton-rich-cool-and-freshfeet-socks/p/p60159517,unisex>underwear_&_socks>socks
P60124082,Big & Tall Linen Miracle Tailored Fit Jacket,http://www.marksandspencer.com/big-and-tall-linen-miracle-tailored-fit-jacket/p/p60124082,unisex>outerwear>jackets&coats>others
P60130917,Moulded Bandeau Bikini Top,http://www.marksandspencer.com/moulded-bikini-top/p/p60130917,women>swimwear>bikini
P60139547,Kids 2 Pack Pure Cotton Summer Hats (3 Months - 6 Years),http://www.marksandspencer.com/kids-2-pack-pure-cotton-summer-hats/p/p60139547,kids>accessories>hats>others
P60129408,Cotton Shorts with Stretch (6-16 Years),http://www.marksandspencer.com/cotton-shorts-with-stretch-6-16-years-/p/p60129408,kids>bottomwear>shorts
P60148097,Lace Pencil Midi Skirt,http://www.marksandspencer.com/lace-pencil-midi-skirt/p/p60148097,women>bottomwear>skirts>midi
P60163986,High Waist Slim Leg Jeans,http://www.marksandspencer.com/high-waist-slim-leg-jeans/p/p60163986,unisex>bottomwear>jeans>others
P60135877,Round Neck Half Sleeve Blouse,http://www.marksandspencer.com/round-neck-half-sleeve-blouse/p/p60135877,women>topwear>blouses
P60130824,Bar Detail Trousers,http://www.marksandspencer.com/bar-detail-trousers/p/p60130824,unisex>bottomwear>pants>trousers
P60135840,3 Pack Cotton Rich Vest Top (3-16 Years),http://www.marksandspencer.com/3-pack-cotton-rich-vest-top-3-16-years-/p/p60135840,kids>outerwear>jackets&coats>vests
P60145322,Chiffon Dress (1-7 Years),http://www.marksandspencer.com/short-sleeve-chiffon-dress-1-7-years-/p/p60145322,kids>dresses>others
P60131768,Cotton Rich Palm Print A-Line Midi Skirt,http://www.marksandspencer.com/cotton-rich-palm-print-a-line-midi-skirt/p/p60131768,women>bottomwear>skirts>midi
P60145352,Straight Leg Roma Rise Jeans,http://www.marksandspencer.com/straight-leg-roma-rise-jeans/p/p60145352,unisex>bottomwear>pants>straight_leg
P60169499,Unicorn Print Dress (3 Months - 7 Years),http://www.marksandspencer.com/unicorn-print-dress-3-months-7-years-/p/p60169499,kids>dresses>others
P60139009,Pure Merino Wool Polo,http://www.marksandspencer.com/pure-merino-wool-jumper/p/p60139009,men>topwear>polo
P60127421,Pure Cotton Pointelle Crop Tops (6-16 Years),http://www.marksandspencer.com/pure-cotton-pointelle-crop-tops-6-16-years-/p/p60127421,kids>topwear>cropped
P60128272,2 Pairs of Cotton Rich Baby Socks (0-12 Months),http://www.marksandspencer.com/2-pairs-of-cotton-rich-socks-0-12-months-/p/p60128272,kids>underwear_&_socks>socks
P60153401,Printed Turtle Neck Long Sleeve Blouse,http://www.marksandspencer.com/printed-turtle-neck-long-sleeve-blouse/p/p60153401,women>topwear>blouses
P60136114,PETITE Embroidered Skater Midi Dress,http://www.marksandspencer.com/petite-embroidered-skater-midi-dress/p/p60136114,women>dresses>midi
P60133634,Pure Cotton Cargo Shorts (3-16 Years),http://www.marksandspencer.com/pure-cotton-cargo-shorts-3-16-years-/p/p60133634,kids>bottomwear>shorts
P60159509,Alphabet C Freshfeet&trade; Socks,http://www.marksandspencer.com/cotton-rich-cool-and-freshfeet-socks/p/p60159509,unisex>underwear_&_socks>socks
P60129044,Semi Rimless Sunglasses,http://www.marksandspencer.com/semi-rimless-sunglasses/p/p60129044,unisex>accessories>eyewear
P60129050,Polarised Square Brow Bar Sunglasses,http://www.marksandspencer.com/square-brow-bar-sunglasses/p/p60129050,unisex>accessories>eyewear
P60128221,5 Pairs of Cotton Rich Socks (1-14 Years),http://www.marksandspencer.com/5-pairs-of-cotton-rich-socks-1-14-years-/p/p60128221,kids>underwear_&_socks>socks
P60132583,Kids Suede Driving Shoes (13 Small - 7 Large),http://www.marksandspencer.com/kids-suede-driving-shoes/p/p60132583,kids>shoes>others
P60139530,Metallic Trench Coat with Stormwear&trade;,http://www.marksandspencer.com/metallic-trench-coat-with-stormwear/p/p60139530,unisex>outerwear>jackets&coats>trenchcoats
P60132577,Kids Suede Driving Shoes (13 Small - 7 Large),http://www.marksandspencer.com/kids-suede-driving-shoes/p/p60132577,kids>shoes>others
P60135911,Pure Cotton Chinos,http://www.marksandspencer.com/pure-cotton-chinos/p/p60135911,unisex>bottomwear>pants>others
P60136415,Floral Lace Asymmetric Maxi Dress,http://www.marksandspencer.com/floral-lace-asymmetric-skater-maxi-dress/p/p60136415,women>dresses>maxi
P60136930,Round Face Expander Watch,http://www.marksandspencer.com/round-face-expander-watch/p/p60136930,unisex>accessories>watches
P60165050,Cotton Rich Boucle Striped T-Shirt,http://www.marksandspencer.com/cotton-rich-striped-3-4-sleeve-t-shirt/p/p60165050,unisex>topwear>tshirts
P60169397,V-Neck Short Sleeve T-Shirt,http://www.marksandspencer.com/v-neck-short-sleeve-t-shirt/p/p60169397,unisex>topwear>tshirts
P60132291,Kids Disney Princess&trade; Backpack,http://www.marksandspencer.com/kids-disney-princess-rucksack/p/p60132291,kids>bags>backpacks
P20032716,Floral Embroidered Crossover Non-Wired Full Cup Bra A-E,http://www.marksandspencer.com/non-wired-embroidered-crossover-a-e-bra/p/p20032716,women>lingerie>bras
P60129041,D Frame Sunglasses,http://www.marksandspencer.com/wayfarer-sunglasses/p/p60129041,unisex>accessories>eyewear
P60132766,Lace-up Trainers,http://www.marksandspencer.com/lace-up-trainers/p/p60132766,unisex>shoes>athletic_sneakers>others
P60134186,Silk Padded Plunge Bra A-DD,http://www.marksandspencer.com/silk-and-lace-spacer-underwierd-plunge-bra-a-dd/p/p60134186,women>lingerie>bras
P60147401,CURVE High Waist Relaxed Slim Leg Jeans,http://www.marksandspencer.com/curve-high-waist-relaxed-slim-jeans/p/p60147401,women>bottomwear>jeans>others
P60136199,Sculpt & Lift Mid Rise Skinny Leg Jeans,http://www.marksandspencer.com/sculpt-and-lift-mid-rise-skinny-leg-jeans/p/p60136199,unisex>bottomwear>jeans>skinny
P60162231,Ruffle Sleeve Swing Dress,http://www.marksandspencer.com/ruffle-sleeve-swing-dress/p/p60162231,women>dresses>others
P60132653,Kids Striped Flip-flops,http://www.marksandspencer.com/kids-striped-flip-flops/p/p60132653,kids>shoes>flats>flipflops
P60132649,Kids Dinosaur Print Flip-flops (5 Small - 12 Small),http://www.marksandspencer.com/kids-flip-flops/p/p60132649,kids>shoes>flats>flipflops
P60133669,Pure Cotton Striped Rugby Top (3-16 Years),http://www.marksandspencer.com/pure-cotton-striped-rugby-top-3-16-years-/p/p60133669,kids>topwear>others
P60133124,Pure Cotton Dress (3 Months - 7 Years),http://www.marksandspencer.com/pure-cotton-dress-3-months-7-years-/p/p60133124,kids>dresses>others
P60152889,Cotton Blend Floral Print Full Midi Skirt,http://www.marksandspencer.com/cotton-blend-floral-print-full-midi-skirt/p/p60152889,women>bottomwear>skirts>midi
P60147398,CURVE 360 Contour High Waist Straight Jeans,http://www.marksandspencer.com/plus-curve-high-waist-jeans/p/p60147398,women>bottomwear>jeans>straight
P60135360,Mid Rise Slim Leg Jeans,http://www.marksandspencer.com/mid-rise-relaxed-slim-jeans/p/p60135360,unisex>bottomwear>jeans>others
P60132729,Kids Star Print Slippers (5 Small - 12 Small),http://www.marksandspencer.com/kids-star-print-slippers/p/p60132729,kids>shoes>bedroom_slippers
P60131384,3 Pack Cotton Rich Multi Design Socks,http://www.marksandspencer.com/3-pairs-of-cotton-rich-multi-design-socks/p/p60131384,unisex>underwear_&_socks>socks
P60138615,Pure Silk Colour Block Pocket Square,http://www.marksandspencer.com/pure-silk-textured-pocket-square/p/p60138615,men>accessories>ties_pocket_squares
P60132657,Kids Printed Flip-flops (13 Small - 7 Large),http://www.marksandspencer.com/kids-flip-flops/p/p60132657,kids>shoes>flats>flipflops
P60132688,Youngers Disney Princess Sunglasses,http://www.marksandspencer.com/kids-disney-princess-sunglasses/p/p60132688,unisex>accessories>eyewear
P60161025,Printed Dress with Fluted Sleeves (3-16 Years),http://www.marksandspencer.com/printed-dress-with-stretch-3-16-years-/p/p60161025,kids>dresses>others
P60129885,Slim Fit Pure Cotton Striped Polo Shirt,http://www.marksandspencer.com/slim-fit-pure-cotton-striped-polo-shirt/p/p60129885,men>topwear>shirt
P22504313,Contrasting Edge Kimono Shell Top,http://www.marksandspencer.com/contrasting-edge-kimono-shell-top/p/p22504313,women>outerwear>others
P60159532,Alphabet A Freshfeet&trade; Socks,http://www.marksandspencer.com/cotton-rich-cool-and-freshfeet-socks/p/p60159532,unisex>underwear_&_socks>socks
P60133754,Pure Cotton Lace Dress (3-16 Years),http://www.marksandspencer.com/pure-cotton-lace-dress-3-16-years-/p/p60133754,kids>dresses>others
P60125935,V-Neck Long Sleeve Blouse,http://www.marksandspencer.com/v-neck-long-sleeve-blouse/p/p60125935,women>topwear>blouses
P60132565,Kids Printed Loafers (13 Small - 6 Large),http://www.marksandspencer.com/kids-jacquard-print-loafers/p/p60132565,kids>shoes>flats>loafers_boat_moccasins
P60133962,2 Pack Frill Shorts (3 Months - 7 Years),http://www.marksandspencer.com/2-pack-frill-shorts-3-months-7-years-/p/p60133962,kids>bottomwear>shorts
P60138072,Printed Non-Wired Bikini Top,http://www.marksandspencer.com/fuller-bust-floral-print-padded-bikini-top/p/p60138072,women>swimwear>bikini
P60132767,Secret Slimming&trade; Padded Swimsuit,http://www.marksandspencer.com/secret-slimming-fuller-bust-padded-swimsuit/p/p60132767,women>swimwear>others
P60159511,Alphabet B Freshfeet&trade; Socks,http://www.marksandspencer.com/cotton-rich-cool-and-freshfeet-socks/p/p60159511,unisex>underwear_&_socks>socks
P60143212,Extra Wide Fit Lace-up Trainers,http://www.marksandspencer.com/extra-wide-fit-lace-up-trainers/p/p60143212,unisex>shoes>athletic_sneakers>others
P60120948,Linen Miracle Tailored Fit Jacket,http://www.marksandspencer.com/linen-miracle-tailored-fit-jacket/p/p60120948,unisex>outerwear>jackets&coats>others
P60120311,Linen Miracle Tailored Fit Waistcoat,http://www.marksandspencer.com/linen-miracle-tailored-fit-waistcoat/p/p60120311,unisex>outerwear>jackets&coats>waist_coats
P60115446,Cotton Rich No VPL High Rise Shorts,http://www.marksandspencer.com/no-vpl-high-rise-shorts/p/p60115446,unisex>bottomwear>shorts
P60138260,Unicorn Footsie Socks (3-14 Years),http://www.marksandspencer.com/unicorn-footsie-socks-3-14-years-/p/p60138260,kids>underwear_&_socks>socks
P22284369,2 Pair Pack 10 Denier Tights,http://www.marksandspencer.com/10-denier-light-support-matt-tights-2-pair-pack/p/p22284369,women>bottomwear>pants>leggings
P60126847,Tankini Set with Sun Safe UPF50+ (3-16 Years),http://www.marksandspencer.com/2-piece-top-and-bottom-tankini-set/p/p60126847,kids>swimwear>one_piece
P60165320,Cotton Rich Super Skinny Jeans (3-16 Years),http://www.marksandspencer.com/cotton-rich-super-skinny-jeans-3-16-years-/p/p60165320,kids>bottomwear>jeans>skinny
P60150557,Maternity Printed Short Sleeve Pyjama Top,http://www.marksandspencer.com/maternity-printed-short-sleeve-pyjama-top/p/p60150557,women>bottomwear>pyjama
P60138061,Kids Slingback Bow Shoes (13 Small - 6 Large),http://www.marksandspencer.com/kids-slingback-bow-shoes/p/p60138061,kids>shoes>others
P60147632,Floral Print 3/4 Sleeve Swing Dress,http://www.marksandspencer.com/floral-print-long-sleeve-swing-dress/p/p60147632,women>dresses>others
P60139221,Gingham Pyjama Bottoms,http://www.marksandspencer.com/gingham-pyjama-bottoms/p/p60139221,unisex>bottomwear>others
P60127896,Pure Cotton Textured Bomber Jacket,http://www.marksandspencer.com/pure-cotton-textured-sweatshirt/p/p60127896,unisex>outerwear>jackets&coats>bomber
P60152179,Cotton Rich Floral Print Long Sleeve Nightdress,http://www.marksandspencer.com/cotton-rich-floral-print-long-sleeve-nightdress/p/p60152179,women>sleepwear>others
P60133193,3 Piece Pyjamas with Vest (3-16 Years),http://www.marksandspencer.com/3-piece-pyjamas-with-vest-3-16-years-/p/p60133193,kids>bottomwear>pyjama
P60128052,4 Pack Cotton Rich Briefs,http://www.marksandspencer.com/4-pack-cotton-rich-briefs/p/p60128052,unisex>underwear_&_socks>underwear
P60135463,Multi Hoop Drop Earrings,http://www.marksandspencer.com/multi-hoop-drop-earrings/p/p60135463,women>accessories>jewelry>earrings
P60128032,Luxury Pure Linen Slim Fit Shirt,http://www.marksandspencer.com/luxury-pure-linen-slim-fit-shirt/p/p60128032,unisex>topwear>shirts
